,District,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Price
300,三峽區,住宅大樓,鋼筋混凝土造,130.78,4.0,2.0,2.0,10900000.0
301,三峽區,住宅大樓,鋼筋混凝土造,41.01,1.0,1.0,1.0,4880000.0
302,三峽區,住宅大樓,鋼筋混凝土造,131.21,2.0,2.0,2.0,11500000.0
303,三峽區,住宅大樓,鋼筋混凝土造,134.06,4.0,2.0,2.0,9480000.0
304,三峽區,華廈,鋼筋混凝土造,135.83,2.0,2.0,1.0,8000000.0
305,三峽區,住宅大樓,鋼筋混凝土造,135.15,3.0,2.0,2.0,10500000.0
306,三峽區,華廈,鋼筋混凝土造,127.83,4.0,2.0,2.0,8080000.0
307,三峽區,住宅大樓,鋼筋混凝土造,66.85,2.0,1.0,1.0,5100000.0
308,三峽區,住宅大樓,鋼筋混凝土造,54.13,1.0,1.0,1.0,5080000.0
309,三峽區,住宅大樓,鋼筋混凝土造,103.38,3.0,0.0,3.0,8850000.0
310,三峽區,公寓,鋼筋混凝土造,70.71,3.0,1.0,1.0,5800000.0
311,三峽區,公寓,鋼筋混凝土造,111.98,3.0,2.0,2.0,6300000.0
312,三峽區,公寓,鋼筋混凝土造,64.8,3.0,1.0,1.0,4380000.0
313,三峽區,住宅大樓,鋼筋混凝土造,83.77,2.0,1.0,1.0,8270000.0
314,三峽區,華廈,鋼筋混凝土造,201.62,4.0,2.0,2.0,11000000.0
315,三峽區,華廈,鋼筋混凝土造,115.85,3.0,2.0,2.0,8200000.0
316,三峽區,住宅大樓,鋼筋混凝土造,164.54,4.0,2.0,2.0,13000000.0
317,三峽區,住宅大樓,鋼筋混凝土造,157.11,3.0,2.0,2.0,13600000.0
318,三峽區,住宅大樓,鋼筋混凝土造,96.59,3.0,2.0,1.0,6350000.0
319,三峽區,住宅大樓,鋼筋混凝土造,128.93,4.0,2.0,1.0,7250000.0
320,三峽區,公寓,鋼筋混凝土造,77.31,2.0,1.0,1.0,5260000.0
321,三峽區,住宅大樓,鋼筋混凝土造,135.3,3.0,2.0,2.0,12000000.0
322,三峽區,住宅大樓,鋼筋混凝土造,145.5,3.0,2.0,2.0,12500000.0
323,三峽區,住宅大樓,鋼筋混凝土造,149.7,3.0,2.0,2.0,11800000.0
324,三峽區,華廈,鋼筋混凝土造,112.71,3.0,2.0,2.0,6800000.0
325,三峽區,住宅大樓,鋼筋混凝土造,73.51,3.0,1.0,1.0,6400000.0
326,三峽區,住宅大樓,鋼筋混凝土造,80.9,2.0,2.0,1.0,7500000.0
327,三峽區,住宅大樓,鋼筋混凝土造,112.22,3.0,2.0,2.0,7600000.0
328,三峽區,住宅大樓,鋼筋混凝土造,146.82,3.0,2.0,2.0,12600000.0
329,三峽區,華廈,鋼筋混凝土造,115.11,3.0,2.0,2.0,7400000.0
330,三峽區,華廈,鋼筋混凝土造,84.28,2.0,1.0,1.0,5200000.0
331,三峽區,住宅大樓,鋼筋混凝土造,83.77,2.0,1.0,1.0,6300000.0
332,三峽區,住宅大樓,鋼筋混凝土造,130.62,3.0,2.0,2.0,13100000.0
333,三峽區,住宅大樓,鋼筋混凝土造,39.1,1.0,0.0,1.0,4600000.0
334,三峽區,住宅大樓,鋼筋混凝土造,196.02,4.0,2.0,2.0,13000000.0
335,三峽區,住宅大樓,鋼筋混凝土造,71.31,1.0,1.0,1.0,6400000.0
336,三峽區,住宅大樓,鋼筋混凝土造,75.26,1.0,0.0,1.0,6000000.0
337,三峽區,華廈,鋼筋混凝土造,127.83,3.0,1.0,2.0,6500000.0
338,三峽區,住宅大樓,鋼筋混凝土造,111.45,2.0,2.0,1.0,10000000.0
339,三峽區,住宅大樓,鋼筋混凝土造,103.21,3.0,0.0,3.0,8880000.0
340,三峽區,住宅大樓,鋼筋混凝土造,106.22,2.0,1.0,1.0,9000000.0
341,三峽區,住宅大樓,鋼筋混凝土造,160.11,3.0,2.0,2.0,11800000.0
342,三峽區,住宅大樓,鋼筋混凝土造,139.59,3.0,2.0,2.0,11950000.0
343,三峽區,華廈,鋼筋混凝土造,154.71,4.0,2.0,2.0,9560000.0
344,三峽區,住宅大樓,鋼筋混凝土造,163.66,3.0,2.0,2.0,10350000.0
345,三峽區,住宅大樓,鋼筋混凝土造,70.12,2.0,0.0,2.0,6000000.0
346,三峽區,住宅大樓,鋼筋混凝土造,131.21,3.0,2.0,2.0,10880000.0
347,三峽區,住宅大樓,鋼筋混凝土造,109.75,2.0,2.0,1.0,9000000.0
348,三峽區,住宅大樓,鋼筋混凝土造,131.68,3.0,2.0,2.0,12460000.0
349,三峽區,住宅大樓,鋼筋混凝土造,57.37,2.0,0.0,2.0,6100000.0
350,三峽區,住宅大樓,鋼筋混凝土造,42.62,1.0,0.0,1.0,5000000.0
351,三芝區,套房,鋼筋混凝土造,48.78,1.0,1.0,1.0,1450000.0
352,三芝區,住宅大樓,鋼筋混凝土造,105.86,3.0,1.0,1.0,3200000.0
353,三芝區,華廈,鋼筋混凝土造,107.56,3.0,1.0,2.0,2880000.0
354,三芝區,公寓,鋼筋混凝土造,51.02,2.0,2.0,2.0,1650000.0
355,三芝區,住宅大樓,鋼筋混凝土造,54.37,2.0,1.0,1.0,1750000.0
356,三芝區,套房,鋼筋混凝土造,57.9,1.0,1.0,1.0,1500000.0
357,三芝區,住宅大樓,鋼筋混凝土造,116.18,3.0,1.0,2.0,3200000.0
358,三芝區,華廈,鋼筋混凝土造,111.73,3.0,1.0,2.0,2900000.0
359,三芝區,套房,鋼筋混凝土造,61.86,1.0,1.0,1.0,2010000.0
360,三芝區,公寓,鋼筋混凝土造,118.35,3.0,1.0,1.0,3600000.0
361,三芝區,華廈,鋼筋混凝土造,103.84,3.0,1.0,2.0,3000000.0
362,三芝區,華廈,鋼筋混凝土造,142.33,3.0,2.0,2.0,3850000.0
363,三芝區,公寓,加強磚造,65.9,2.0,2.0,1.0,2300000.0
364,三芝區,華廈,鋼筋混凝土造,135.96,3.0,2.0,2.0,4000000.0
365,三芝區,華廈,鋼筋混凝土造,107.14,3.0,2.0,1.0,2400000.0
366,三芝區,華廈,鋼筋混凝土造,137.96,3.0,1.0,1.0,4100000.0
367,三芝區,住宅大樓,鋼筋混凝土造,37.29,1.0,0.0,1.0,1350000.0
368,三芝區,住宅大樓,鋼筋混凝土造,94.06,3.0,2.0,2.0,2820000.0
369,三芝區,華廈,鋼筋混凝土造,121.9,3.0,2.0,2.0,4100000.0
370,三芝區,住宅大樓,鋼筋混凝土造,85.18,2.0,1.0,1.0,2000000.0
371,三芝區,住宅大樓,鋼筋混凝土造,147.38,3.0,2.0,2.0,3380000.0
372,三芝區,華廈,鋼筋混凝土造,155.43,4.0,2.0,2.0,4701700.0
373,三芝區,華廈,鋼筋混凝土造,126.61,2.0,1.0,2.0,2800000.0
374,三芝區,公寓,鋼筋混凝土造,169.27,3.0,1.0,2.0,3500000.0
375,三芝區,住宅大樓,鋼筋混凝土造,90.5,3.0,2.0,2.0,2780000.0
376,三芝區,華廈,鋼筋混凝土造,89.01,2.0,1.0,1.0,2550000.0
377,三芝區,華廈,鋼筋混凝土造,104.75,2.0,1.0,2.0,2600000.0
378,三芝區,住宅大樓,鋼筋混凝土造,103.23,3.0,1.0,2.0,3150000.0
379,三芝區,套房,鋼筋混凝土造,61.36,1.0,1.0,1.0,2000000.0
380,三芝區,住宅大樓,鋼筋混凝土造,118.99,3.0,1.0,1.0,3250000.0
381,三芝區,住宅大樓,鋼筋混凝土造,109.97,3.0,2.0,2.0,3400000.0
382,三芝區,華廈,鋼筋混凝土造,102.27,3.0,1.0,2.0,3500000.0
383,三芝區,公寓,鋼筋混凝土造,78.92,3.0,1.0,1.0,1700000.0
384,三芝區,華廈,鋼筋混凝土造,90.84,2.0,1.0,1.0,2670000.0
385,三芝區,華廈,鋼筋混凝土造,137.87,3.0,2.0,2.0,3600000.0
386,三芝區,華廈,鋼筋混凝土造,62.76,2.0,1.0,1.0,1780000.0
387,三芝區,住宅大樓,鋼筋混凝土造,95.71,3.0,2.0,2.0,2800000.0
388,三芝區,華廈,鋼筋混凝土造,155.92,3.0,2.0,2.0,4150000.0
389,三芝區,華廈,鋼筋混凝土造,93.58,2.0,1.0,1.0,2300000.0
390,三芝區,華廈,鋼筋混凝土造,128.21,3.0,2.0,2.0,3625000.0
391,三芝區,華廈,鋼筋混凝土造,92.27,3.0,1.0,2.0,2810000.0
392,三芝區,套房,鋼筋混凝土造,91.42,3.0,2.0,2.0,2930000.0
393,三芝區,住宅大樓,鋼筋混凝土造,121.55,3.0,2.0,2.0,3760000.0
394,三芝區,住宅大樓,鋼筋混凝土造,92.29,2.0,2.0,1.0,2790000.0
395,三芝區,華廈,鋼筋混凝土造,68.93,3.0,2.0,2.0,2400000.0
396,三芝區,住宅大樓,鋼筋混凝土造,102.4,2.0,1.0,1.0,3600000.0
397,三芝區,住宅大樓,鋼筋混凝土造,151.43,3.0,2.0,2.0,3600000.0
398,三芝區,華廈,鋼筋混凝土造,99.18,2.0,2.0,1.0,2920000.0
399,三芝區,公寓,鋼筋混凝土造,73.11,3.0,2.0,1.0,2800000.0
400,三芝區,華廈,鋼筋混凝土造,134.4,3.0,2.0,2.0,4000000.0
401,三芝區,公寓,鋼筋混凝土造,92.29,2.0,2.0,2.0,3250000.0
402,三芝區,住宅大樓,鋼筋混凝土造,113.79,2.0,1.0,2.0,3700000.0
403,三芝區,住宅大樓,鋼筋混凝土造,82.23,1.0,0.0,1.0,1700000.0
404,三芝區,公寓,鋼筋混凝土造,192.05,4.0,2.0,3.0,4200000.0
405,三芝區,公寓,鋼筋混凝土造,104.37,3.0,2.0,1.0,2380000.0
406,三芝區,華廈,鋼筋混凝土造,105.43,3.0,2.0,2.0,3350000.0
407,三芝區,住宅大樓,鋼筋混凝土造,89.17,3.0,1.0,1.0,2700000.0
408,三芝區,華廈,鋼筋混凝土造,111.79,2.0,1.0,1.0,2830000.0
409,三芝區,公寓,鋼筋混凝土造,70.8,2.0,2.0,1.0,1800000.0
410,三芝區,住宅大樓,鋼筋混凝土造,81.35,2.0,2.0,1.0,2450000.0
411,三芝區,公寓,加強磚造,80.0,2.0,1.0,1.0,2000000.0
412,三芝區,住宅大樓,鋼筋混凝土造,54.37,1.0,1.0,1.0,1850000.0
413,三芝區,公寓,鋼筋混凝土造,106.35,4.0,2.0,2.0,2550000.0
414,三芝區,華廈,鋼筋混凝土造,108.36,2.0,2.0,2.0,2800000.0
415,三芝區,住宅大樓,鋼筋混凝土造,112.05,2.0,0.0,2.0,2790000.0
416,三芝區,華廈,鋼筋混凝土造,91.91,1.0,1.0,1.0,2450000.0
417,三芝區,華廈,鋼筋混凝土造,157.26,3.0,2.0,2.0,4620000.0
418,三芝區,住宅大樓,鋼筋混凝土造,33.56,1.0,0.0,1.0,1300000.0
419,三芝區,華廈,鋼筋混凝土造,118.39,2.0,1.0,1.0,3500000.0
420,三芝區,華廈,鋼筋混凝土造,136.0,3.0,2.0,1.0,3500000.0
421,三芝區,住宅大樓,鋼筋混凝土造,102.46,2.0,1.0,1.0,2700000.0
422,三重區,住宅大樓,鋼筋混凝土造,193.45,4.0,2.0,2.0,17800000.0
423,三重區,公寓,加強磚造,60.63,3.0,2.0,2.0,8900000.0
424,三重區,公寓,鋼筋混凝土造,131.41,3.0,2.0,2.0,10000000.0
425,三重區,華廈,鋼筋混凝土造,135.32,3.0,2.0,2.0,11750000.0
426,三重區,住宅大樓,鋼筋混凝土造,91.42,2.0,1.0,1.0,11680000.0
427,三重區,公寓,加強磚造,77.2,3.0,2.0,1.0,6600000.0
428,三重區,華廈,鋼筋混凝土造,75.02,2.0,2.0,1.0,7650000.0
429,三重區,套房,鋼筋混凝土造,44.0,1.0,1.0,1.0,3800000.0
430,三重區,公寓,鋼筋混凝土造,44.0,2.0,2.0,2.0,4270000.0
431,三重區,住宅大樓,鋼筋混凝土造,127.27,2.0,2.0,1.0,12600000.0
432,三重區,套房,鋼筋混凝土造,44.0,1.0,1.0,1.0,3800000.0
433,三重區,透天厝,加強磚造,70.86,6.0,2.0,3.0,6200000.0
434,三重區,公寓,鋼筋混凝土造,62.0,2.0,1.0,1.0,6460000.0
435,三重區,公寓,鋼筋混凝土造,81.0,3.0,2.0,1.0,7200000.0
436,三重區,公寓,鋼筋混凝土造,74.0,3.0,2.0,2.0,8350000.0
437,三重區,公寓,鋼筋混凝土造,78.28,2.0,2.0,1.0,7600000.0
438,三重區,公寓,鋼筋混凝土造,122.0,1.0,1.0,2.0,11500000.0
439,三重區,住宅大樓,鋼筋混凝土造,149.16,3.0,2.0,2.0,14050000.0
440,三重區,華廈,鋼筋混凝土造,150.94,3.0,2.0,2.0,14200000.0
441,三重區,公寓,鋼筋混凝土造,118.49,0.0,0.0,0.0,4400000.0
442,三重區,公寓,鋼筋混凝土造,112.05,3.0,2.0,2.0,10700000.0
443,三重區,公寓,加強磚造,55.0,2.0,2.0,1.0,5750000.0
444,三重區,住宅大樓,鋼筋混凝土造,159.03,3.0,2.0,2.0,17000000.0
445,三重區,住宅大樓,鋼筋混凝土造,146.43,3.0,2.0,2.0,16000000.0
446,三重區,公寓,鋼筋混凝土造,51.2,2.0,2.0,1.0,7300000.0
447,三重區,公寓,鋼筋混凝土造,93.04,3.0,2.0,2.0,7500000.0
448,三重區,套房,鋼筋混凝土造,111.38,1.0,1.0,1.0,12200000.0
449,三重區,住宅大樓,鋼筋混凝土造,77.65,2.0,2.0,1.0,8280000.0
450,三重區,公寓,鋼筋混凝土造,64.1,3.0,2.0,2.0,6500000.0
451,三重區,公寓,鋼筋混凝土造,34.0,2.0,1.0,2.0,4100000.0
452,三重區,公寓,鋼筋混凝土造,79.15,2.0,2.0,2.0,11280000.0
453,三重區,公寓,鋼筋混凝土造,93.0,3.0,2.0,1.0,9500000.0
454,三重區,公寓,鋼筋混凝土造,94.0,3.0,2.0,2.0,8100000.0
455,三重區,住宅大樓,鋼筋混凝土造,139.13,3.0,2.0,2.0,12550000.0
456,三重區,公寓,鋼筋混凝土造,90.0,3.0,2.0,1.0,8320000.0
457,三重區,住宅大樓,鋼筋混凝土造,167.43,3.0,1.0,1.0,15000000.0
458,三重區,公寓,加強磚造,50.0,3.0,1.0,1.0,4300000.0
459,三重區,公寓,鋼筋混凝土造,45.42,2.0,1.0,1.0,5100000.0
460,三重區,華廈,鋼筋混凝土造,197.48,5.0,3.0,3.0,17800000.0
461,三重區,公寓,鋼筋混凝土造,100.8,3.0,2.0,2.0,9150000.0
462,三重區,住宅大樓,鋼筋混凝土造,112.93,0.0,0.0,0.0,8600000.0
463,三重區,華廈,鋼筋混凝土造,148.49,3.0,2.0,2.0,15500000.0
464,三重區,公寓,加強磚造,59.0,2.0,2.0,1.0,9500000.0
465,三重區,住宅大樓,鋼筋混凝土造,180.54,3.0,2.0,2.0,18600000.0
466,三重區,公寓,鋼筋混凝土造,73.07,3.0,2.0,2.0,6730000.0
467,三重區,公寓,加強磚造,86.61,3.0,2.0,2.0,7450000.0
468,三重區,華廈,鋼筋混凝土造,83.64,3.0,2.0,1.0,11000000.0
469,三重區,華廈,鋼筋混凝土造,98.17,2.0,1.0,1.0,10300000.0
470,三重區,透天厝,磚造,73.92,0.0,0.0,0.0,9380000.0
471,三重區,華廈,鋼筋混凝土造,100.47,2.0,1.0,2.0,8700000.0
472,三重區,住宅大樓,鋼筋混凝土造,87.91,2.0,2.0,1.0,10000000.0
473,三重區,公寓,加強磚造,55.41,5.0,4.0,2.0,4600000.0
474,三重區,住宅大樓,鋼筋混凝土造,172.33,3.0,2.0,2.0,17500000.0
475,三重區,住宅大樓,鋼筋混凝土造,106.38,2.0,2.0,1.0,13700000.0
476,三重區,住宅大樓,鋼筋混凝土造,119.12,3.0,2.0,2.0,13800000.0
477,三重區,公寓,鋼筋混凝土造,89.0,3.0,2.0,1.0,7000000.0
478,三重區,公寓,鋼筋混凝土造,86.0,3.0,2.0,2.0,9410000.0
479,三重區,華廈,鋼筋混凝土造,154.96,1.0,1.0,1.0,15800000.0
480,三重區,公寓,鋼筋混凝土造,96.54,4.0,2.0,2.0,8300000.0
481,三重區,套房,鋼筋混凝土造,29.0,1.0,1.0,1.0,4850000.0
482,三重區,公寓,鋼筋混凝土造,51.73,2.0,1.0,1.0,5900000.0
483,三重區,公寓,鋼筋混凝土造,172.0,0.0,0.0,0.0,15500000.0
484,三重區,華廈,鋼筋混凝土造,102.75,2.0,1.0,1.0,12200000.0
485,三重區,住宅大樓,鋼筋混凝土造,107.77,3.0,2.0,2.0,18370000.0
486,三重區,住宅大樓,鋼筋混凝土造,142.24,3.0,2.0,2.0,17950000.0
487,三重區,華廈,鋼筋混凝土造,172.44,3.0,2.0,2.0,16500000.0
488,三重區,公寓,鋼筋混凝土造,62.0,2.0,1.0,1.0,6300000.0
489,三重區,公寓,鋼筋混凝土造,72.03,3.0,2.0,2.0,8400000.0
490,三重區,華廈,鋼筋混凝土造,114.02,2.0,2.0,2.0,7600000.0
491,三重區,公寓,鋼筋混凝土造,83.06,3.0,2.0,2.0,7800000.0
492,三重區,公寓,鋼筋混凝土造,82.0,4.0,1.0,2.0,6900000.0
493,三重區,公寓,鋼筋混凝土造,82.0,4.0,1.0,2.0,7100000.0
494,三重區,公寓,鋼筋混凝土造,68.2,3.0,2.0,2.0,10000000.0
495,三重區,公寓,鋼筋混凝土造,59.76,2.0,1.0,1.0,5700000.0
496,三重區,公寓,鋼筋混凝土造,99.0,3.0,2.0,2.0,9400000.0
497,三重區,公寓,鋼筋混凝土造,54.0,2.0,2.0,1.0,6800000.0
498,三重區,公寓,鋼筋混凝土造,100.03,3.0,2.0,2.0,7500000.0
499,三重區,公寓,鋼筋混凝土造,89.0,4.0,3.0,2.0,14000000.0
500,三重區,公寓,加強磚造,65.68,2.0,2.0,1.0,7600000.0
501,三重區,公寓,鋼筋混凝土造,52.0,4.0,1.0,1.0,6900000.0
502,三重區,透天厝,加強磚造,81.54,6.0,2.0,4.0,12550000.0
503,三重區,華廈,鋼筋混凝土造,98.29,3.0,1.0,1.0,9850000.0
504,三重區,華廈,鋼筋混凝土造,145.79,4.0,2.0,2.0,15500000.0
505,三重區,住宅大樓,鋼筋混凝土造,150.13,3.0,2.0,2.0,14300000.0
506,三重區,公寓,鋼筋混凝土造,98.63,3.0,2.0,2.0,7500000.0
507,三重區,住宅大樓,鋼筋混凝土造,149.89,3.0,2.0,2.0,17650000.0
508,三重區,公寓,加強磚造,55.0,2.0,2.0,1.0,5000000.0
509,三重區,公寓,鋼筋混凝土造,89.0,5.0,3.0,2.0,7350000.0
510,三重區,公寓,鋼筋混凝土造,77.0,2.0,2.0,1.0,7000000.0
511,三重區,公寓,加強磚造,60.53,2.0,2.0,1.0,6300000.0
512,三重區,華廈,鋼筋混凝土造,78.09,3.0,2.0,2.0,10400000.0
513,三重區,公寓,鋼筋混凝土造,78.0,3.0,2.0,1.0,6850000.0
514,三重區,住宅大樓,鋼筋混凝土造,172.21,3.0,2.0,2.0,17800000.0
515,三重區,公寓,鋼筋混凝土造,90.39,4.0,2.0,4.0,7600000.0
516,三重區,住宅大樓,鋼筋混凝土造,174.74,3.0,2.0,1.0,18000000.0
517,三重區,套房,鋼筋混凝土造,74.37,1.0,1.0,1.0,7600000.0
518,三重區,公寓,鋼筋混凝土造,109.0,4.0,2.0,2.0,11600000.0
519,三重區,公寓,鋼筋混凝土造,80.0,3.0,1.0,1.0,8400000.0
520,三重區,公寓,加強磚造,61.48,3.0,2.0,1.0,6570000.0
521,三重區,住宅大樓,鋼筋混凝土造,95.82,4.0,2.0,2.0,14200000.0
522,三重區,公寓,鋼筋混凝土造,83.91,5.0,4.0,2.0,5880000.0
523,三重區,公寓,鋼筋混凝土造,88.6,3.0,2.0,1.0,8800000.0
524,三重區,公寓,鋼筋混凝土造,77.5,3.0,2.0,2.0,8000000.0
525,三重區,公寓,加強磚造,77.0,3.0,2.0,1.0,6800000.0
526,三重區,公寓,鋼筋混凝土造,71.86,3.0,1.0,1.0,6700000.0
527,三重區,住宅大樓,鋼筋混凝土造,100.47,2.0,2.0,1.0,14100000.0
528,三重區,住宅大樓,鋼筋混凝土造,107.5,2.0,1.0,1.0,14250000.0
529,三重區,住宅大樓,鋼筋混凝土造,184.09,3.0,2.0,2.0,16500000.0
530,三重區,透天厝,加強磚造,68.24,4.0,4.0,5.0,12500000.0
531,三重區,公寓,鋼筋混凝土造,58.73,2.0,1.0,1.0,4500000.0
532,三重區,公寓,加強磚造,63.19,2.0,1.0,1.0,5400000.0
533,三重區,公寓,鋼筋混凝土造,65.0,2.0,1.0,2.0,7100000.0
534,三重區,公寓,鋼筋混凝土造,76.0,3.0,2.0,2.0,7500000.0
535,三重區,華廈,鋼筋混凝土造,52.81,2.0,1.0,1.0,6680000.0
536,三重區,公寓,鋼筋混凝土造,81.0,3.0,2.0,1.0,6000000.0
537,三重區,華廈,鋼筋混凝土造,105.62,3.0,2.0,2.0,13400000.0
538,三重區,公寓,鋼筋混凝土造,100.0,3.0,2.0,2.0,5420000.0
539,三重區,公寓,加強磚造,52.99,3.0,2.0,1.0,4200000.0
540,三重區,華廈,鋼筋混凝土造,76.89,2.0,2.0,1.0,8600000.0
541,三重區,公寓,加強磚造,60.9,3.0,1.0,1.0,9000000.0
542,三重區,公寓,鋼筋混凝土造,63.0,4.0,1.0,3.0,6000000.0
543,三重區,公寓,鋼筋混凝土造,33.06,1.0,1.0,1.0,5360000.0
544,三重區,公寓,鋼筋混凝土造,40.0,2.0,1.0,1.0,4500000.0
545,三重區,住宅大樓,鋼筋混凝土造,91.16,2.0,1.0,1.0,12880000.0
546,三重區,華廈,鋼筋混凝土造,63.25,2.0,2.0,1.0,8200000.0
547,三重區,公寓,鋼筋混凝土造,87.98,3.0,2.0,1.0,6500000.0
548,三重區,公寓,鋼筋混凝土造,87.98,3.0,2.0,1.0,6500000.0
549,三重區,公寓,鋼筋混凝土造,85.0,2.0,2.0,3.0,8000000.0
550,三重區,住宅大樓,鋼筋混凝土造,158.49,3.0,2.0,2.0,16500000.0
551,三重區,公寓,鋼筋混凝土造,77.2,3.0,2.0,2.0,4600000.0
552,三重區,公寓,鋼筋混凝土造,82.43,2.0,2.0,2.0,7500000.0
553,三重區,公寓,鋼筋混凝土造,94.19,5.0,0.0,5.0,12200000.0
554,三重區,公寓,鋼筋混凝土造,70.94,3.0,1.0,2.0,5000000.0
555,三重區,住宅大樓,鋼筋混凝土造,131.16,3.0,2.0,2.0,17650000.0
556,三重區,公寓,鋼筋混凝土造,35.1,2.0,1.0,1.0,3580000.0
557,三重區,公寓,鋼筋混凝土造,75.0,3.0,0.0,3.0,7400000.0
558,三重區,公寓,鋼筋混凝土造,83.0,3.0,1.0,1.0,5400000.0
559,三重區,公寓,加強磚造,60.53,3.0,1.0,1.0,7200000.0
560,三重區,住宅大樓,鋼筋混凝土造,148.99,3.0,2.0,2.0,17800000.0
561,三重區,住宅大樓,鋼筋混凝土造,115.4,2.0,2.0,1.0,12500000.0
562,三重區,公寓,加強磚造,96.99,4.0,2.0,1.0,5000000.0
563,三重區,公寓,鋼筋混凝土造,82.0,2.0,2.0,2.0,7700000.0
564,三重區,公寓,鋼筋混凝土造,44.71,1.0,1.0,1.0,4820000.0
565,三重區,公寓,鋼筋混凝土造,66.0,2.0,2.0,1.0,7120000.0
566,三重區,公寓,鋼筋混凝土造,99.0,0.0,0.0,0.0,7600000.0
567,三重區,透天厝,加強磚造,69.75,3.0,1.0,3.0,5750000.0
568,三重區,公寓,鋼筋混凝土造,95.0,4.0,3.0,3.0,10680000.0
569,三重區,公寓,鋼筋混凝土造,73.0,3.0,1.0,1.0,6600000.0
570,三重區,住宅大樓,鋼骨鋼筋混凝土造,117.61,2.0,2.0,1.0,13300000.0
571,三重區,公寓,鋼筋混凝土造,97.42,3.0,2.0,2.0,3544400.0
572,三重區,公寓,鋼筋混凝土造,44.0,2.0,1.0,1.0,6900000.0
573,三重區,公寓,鋼筋混凝土造,80.77,3.0,2.0,2.0,9200000.0
574,三重區,公寓,鋼筋混凝土造,71.88,3.0,2.0,2.0,6500000.0
575,三重區,住宅大樓,鋼筋混凝土造,114.03,3.0,2.0,2.0,11500000.0
576,三重區,住宅大樓,鋼筋混凝土造,140.0,3.0,2.0,2.0,17500000.0
577,三重區,公寓,加強磚造,64.5,2.0,1.0,1.0,10000000.0
578,三重區,住宅大樓,鋼筋混凝土造,167.11,3.0,2.0,2.0,17560000.0
579,三重區,公寓,加強磚造,50.75,2.0,1.0,1.0,6600000.0
580,三重區,公寓,加強磚造,47.39,2.0,1.0,1.0,6000000.0
581,三重區,華廈,鋼筋混凝土造,145.68,3.0,1.0,2.0,14500000.0
582,三重區,住宅大樓,鋼筋混凝土造,128.22,3.0,2.0,2.0,15000000.0
583,三重區,公寓,加強磚造,69.3,4.0,2.0,2.0,7000000.0
584,三重區,住宅大樓,鋼筋混凝土造,105.54,2.0,2.0,1.0,12000000.0
585,三重區,華廈,鋼筋混凝土造,119.42,3.0,2.0,2.0,12550000.0
586,三重區,透天厝,加強磚造,88.11,2.0,2.0,2.0,17200000.0
587,三重區,住宅大樓,鋼筋混凝土造,209.31,4.0,2.0,2.0,8400000.0
588,三重區,公寓,鋼筋混凝土造,111.19,3.0,2.0,2.0,11500000.0
589,三重區,公寓,鋼筋混凝土造,100.27,3.0,2.0,2.0,7000000.0
590,三重區,住宅大樓,鋼筋混凝土造,125.71,3.0,2.0,2.0,14210000.0
591,三重區,住宅大樓,鋼筋混凝土造,99.62,2.0,2.0,1.0,11600000.0
592,三重區,華廈,鋼筋混凝土造,88.88,3.0,1.0,2.0,9700000.0
593,三重區,住宅大樓,鋼筋混凝土造,150.31,3.0,2.0,2.0,16000000.0
594,三重區,住宅大樓,鋼筋混凝土造,127.57,3.0,2.0,2.0,14860000.0
595,三重區,公寓,鋼筋混凝土造,99.99,4.0,1.0,2.0,4600000.0
596,三重區,公寓,鋼筋混凝土造,38.0,4.0,0.0,4.0,3560000.0
597,三重區,公寓,加強磚造,74.56,4.0,2.0,1.0,3500000.0
598,三重區,公寓,鋼筋混凝土造,70.41,2.0,2.0,1.0,11000000.0
599,三重區,公寓,鋼筋混凝土造,90.0,4.0,2.0,1.0,8500000.0
600,三重區,華廈,鋼筋混凝土造,137.73,3.0,2.0,2.0,16500000.0
601,三重區,公寓,鋼筋混凝土造,91.74,2.0,1.0,1.0,8350000.0
602,三重區,公寓,鋼筋混凝土造,63.0,3.0,2.0,1.0,6200000.0
603,三重區,公寓,鋼筋混凝土造,80.0,5.0,2.0,3.0,6790000.0
604,三重區,住宅大樓,鋼筋混凝土造,105.42,2.0,1.0,1.0,11570000.0
605,三重區,公寓,鋼筋混凝土造,82.0,2.0,2.0,1.0,10300000.0
606,三重區,公寓,鋼筋混凝土造,82.0,3.0,2.0,1.0,7160000.0
607,三重區,公寓,鋼筋混凝土造,46.0,3.0,2.0,1.0,5000000.0
608,三重區,公寓,鋼筋混凝土造,116.8,4.0,4.0,4.0,10700000.0
609,三重區,公寓,鋼筋混凝土造,94.27,3.0,2.0,2.0,7800000.0
610,三重區,華廈,鋼筋混凝土造,147.95,2.0,2.0,2.0,12800000.0
611,三重區,住宅大樓,鋼筋混凝土造,130.05,3.0,2.0,2.0,17310000.0
612,三重區,住宅大樓,鋼筋混凝土造,200.57,4.0,2.0,2.0,19000000.0
613,三重區,公寓,鋼筋混凝土造,93.0,3.0,2.0,1.0,7500000.0
614,三重區,公寓,鋼筋混凝土造,103.5,3.0,1.0,1.0,11000000.0
615,三重區,住宅大樓,鋼筋混凝土造,119.19,3.0,2.0,2.0,13800000.0
616,三重區,公寓,鋼筋混凝土造,46.0,3.0,2.0,1.0,6100000.0
617,三重區,公寓,加強磚造,50.75,0.0,0.0,1.0,5150000.0
