鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土益也使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易備註,備註,編號
北區,房地(土地+建物)+車位,臺南市北區海安路3段B07棟09樓號,15.18,住,,,1070306,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10450000,64614,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A03棟09樓號,15.21,住,,,1070227,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10180000,62808,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B07棟10樓號,15.18,住,,,1070304,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10500000,64923,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟08樓號,15.21,住,,,1070224,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10130000,62500,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B03棟07樓號,15.21,住,,,1070224,土地1建物1車位1,,,05,,,,,2,2,2,有,無,9990000,61758,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟09樓號,15.21,住,,,1070304,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10210000,62994,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B05棟03樓號,15.21,住,,,1070303,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10600000,65529,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段S07棟01樓號,25.68,住,,,1070307,土地1建物1車位0,,,03,,,,,,,,無,無,28880000,127090,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段A06棟06樓號,11.15,住,,,1070323,土地1建物1車位0,,,05,,,,,1,2,2,有,無,6600000,69967,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B06棟07樓號,11.15,住,,,1070329,土地1建物1車位0,,,05,,,,,1,2,2,有,無,6700000,71201,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B05棟08樓號,15.21,住,,,1070407,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10180000,62933,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B03棟08樓號,15.21,住,,,1070406,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10100000,62438,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A03棟10樓號,15.21,住,,,1070409,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10370000,63981,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B06棟09樓號,11.15,住,,,1070410,土地1建物1車位1,,,05,,,,,1,2,2,有,無,7920000,62166,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟15樓號,15.21,住,,,1070406,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10200000,62932,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B07棟08樓號,15.18,住,,,1070408,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10250000,63377,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B01棟08樓號,15.14,住,,,1070420,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10500000,64959,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B03棟12樓號,15.21,住,,,1070427,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10560000,65282,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟03樓號,15.21,住,,,1070504,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10420000,64289,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟05樓號,15.21,住,,,1070506,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10060000,62068,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A07棟04樓號,15.18,住,,,1070507,土地1建物1車位1,,,05,,,,,2,2,2,有,無,9650000,59550,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B01棟16樓號,15.14,住,,,1070519,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10690000,66135,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B06棟08樓號,11.15,住,,,1070514,土地1建物1車位0,,,05,,,,,1,2,2,有,無,6720000,71413,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B06棟20樓號,11.15,住,,,1070520,土地1建物1車位0,,,05,,,,,1,2,2,有,無,6990000,74283,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段A06棟19樓號,11.15,住,,,1070526,土地1建物1車位0,,,05,,,,,1,2,2,有,無,6990000,74102,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B02棟12樓號,11.15,住,,,1070602,土地1建物1車位0,,,05,,,,,1,2,2,有,無,6900000,73326,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B07棟11樓號,15.18,住,,,1060218,土地1建物1車位1,,,05,,,,,2,2,2,有,無,9950000,61522,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B06棟03樓號,11.15,住,,,1060219,土地1建物1車位1,,,05,,,,,1,2,2,有,無,7540000,59184,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段A06棟03樓號,11.15,住,,,1060301,土地1建物1車位0,,,05,,,,,1,2,2,有,無,6450000,68377,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟13樓號,15.21,住,,,1060307,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10450000,64474,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B01棟06樓號,15.14,住,,,1060306,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10000000,61866,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟06樓號,15.21,住,,,1060306,土地1建物1車位1,,,05,,,,,2,2,2,有,無,9890000,61019,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B01棟04樓號,15.14,住,,,1060323,土地1建物1車位1,,,05,,,,,2,2,2,有,無,9250000,57226,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A07棟14樓號,19.5,住,,,1060318,土地1建物1車位1,,,05,,,,,3,2,3,有,無,12000000,61044,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B01棟20樓號,15.18,住,,,1060410,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10680000,66073,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B03棟03樓號,15.21,住,,,1060326,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10050000,62129,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A02棟10樓號,11.15,住,,,1060405,土地1建物1車位1,,,05,,,,,1,2,2,有,無,7580000,59390,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B07棟12樓號,15.18,住,,,1070602,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10380000,64181,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B06棟12樓號,11.15,住,,,1070607,土地1建物1車位0,,,05,,,,,1,2,2,有,無,7000000,74389,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A07棟09樓號,15.18,住,,,1070606,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11000000,67880,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B01棟10樓號,15.14,住,,,1070612,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10500000,64959,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B02棟10樓號,11.15,住,,,1070629,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8100000,63579,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B06棟22樓號,11.15,住,,,1070703,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8200000,64364,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A01棟18樓號,15.18,住,,,1070624,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11630000,71808,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A01棟08樓號,15.14,住,,,1070728,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11350000,70079,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B03棟14樓號,15.21,住,,,1070721,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10450000,64602,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B02棟08樓號,11.15,住,,,1070726,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8220000,64521,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B01棟23樓號,15.18,住,,,1070728,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11400000,70527,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A07棟08樓號,15.18,住,,,1070801,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10900000,67263,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A02棟06樓號,11.15,住,,,1070804,土地1建物1車位1,,,05,,,,,1,2,2,有,無,7880000,61741,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段A02棟07樓號,11.15,住,,,1070803,土地1建物1車位0,,,05,,,,,1,2,2,有,無,6880000,72935,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A01棟15樓號,15.14,住,,,1070804,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11370000,70203,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段A06棟20樓號,11.15,住,,,1070809,土地1建物1車位0,,,05,,,,,1,2,2,有,無,7030000,74526,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A01棟21樓號,15.18,住,,,1070814,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11750000,72549,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B02棟16樓號,11.15,住,,,1070812,土地1建物1車位0,,,05,,,,,1,2,2,有,無,7080000,75239,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B05棟16樓號,15.21,住,,,1070910,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10680000,66024,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B03棟18樓號,15.21,住,,,1070819,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10830000,66951,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A03棟18樓號,15.21,住,,,1070825,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10800000,66634,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B05棟18樓號,15.21,住,,,1070904,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10850000,67075,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟18樓號,15.21,住,,,1070907,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10690000,65955,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B07棟23樓號,15.18,住,,,1070919,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10950000,67705,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B05棟23樓號,15.21,住,,,1070922,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11020000,68126,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A06棟18樓號,11.15,住,,,1070922,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8130000,63700,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A07棟20樓號,15.18,住,,,1070928,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11800000,72817,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A07棟21樓號,15.18,住,,,1070928,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11800000,72817,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B03棟23樓號,15.21,住,,,1071006,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11060000,68373,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B02棟23樓號,11.15,住,,,1070929,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8400000,65934,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A07棟15樓號,15.18,住,,,1070930,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11370000,70164,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A07棟18樓號,15.18,住,,,1070930,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11180000,68991,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A02棟08樓號,11.15,住,,,1071007,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8520000,66755,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B02棟17樓號,11.15,住,,,1071004,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8200000,64364,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B01棟18樓號,15.18,住,,,1071006,土地1建物1車位0,,,05,,,,,2,2,2,有,無,9720000,75736,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B01棟22樓號,15.18,住,,,1071016,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11500000,71146,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B06棟18樓號,11.15,住,,,1071019,土地1建物1車位0,,,05,,,,,1,2,2,有,無,6960000,73964,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B07棟18樓號,15.18,住,,,1071018,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11210000,69313,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段A06棟24樓號,11.15,住,,,1071025,土地1建物1車位0,,,05,,,,,1,2,2,有,無,7210000,76434,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A02棟09樓號,11.15,住,,,1071028,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8310000,65110,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B02棟18樓號,11.15,住,,,1071106,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8370000,65699,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B02棟22樓號,11.15,住,,,1071108,土地1建物1車位0,,,05,,,,,1,2,2,有,無,7130000,75770,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A06棟11樓號,11.15,住,,,1071110,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8100000,63465,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A02棟21樓號,11.15,住,,,1071111,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8600000,67382,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A02棟18樓號,11.15,住,,,1071111,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8520000,66755,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段S03棟01樓號,22.23,住,,,1071117,土地1建物1車位1,,,03,,,,,,,,無,無,22230000,98189,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B06棟23樓號,11.15,住,,,1071124,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8350000,65542,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟11樓號,15.21,住,,,1071208,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10500000,64783,,,,,,
北區,房地(土地+建物),臺南市北區海安路3段B06棟17樓號,11.15,住,,,1071215,土地1建物1車位0,,,05,,,,,1,2,2,有,無,7110000,75558,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段B02棟21樓號,11.15,住,,,1071217,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8320000,65306,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A03棟11樓號,15.21,住,,,1080123,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10500000,64783,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A02棟11樓號,11.15,住,,,1071220,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8550000,66991,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A01棟11樓號,15.14,住,,,1071229,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11150000,68844,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A07棟11樓號,15.18,住,,,1080225,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11170000,68929,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A01棟06樓號,15.14,住,,,1080422,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11010000,67980,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A03棟12樓號,15.21,住,,,1080902,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10670000,65832,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A05棟12樓號,15.21,住,,,1080913,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10670000,65832,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A03棟17樓號,15.21,住,,,1081004,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11250000,69410,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A02棟17樓號,11.15,住,,,1081026,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8650000,67774,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段S01棟01樓號,25.68,住,,,1081122,土地1建物1車位1,,,03,,,,,,,,無,無,34000000,130228,,,,,,
北區,房地(土地+建物)+車位,臺南市北區海安路3段A02棟12樓號,11.15,住,,,1081114,土地1建物1車位1,,,05,,,,,1,2,2,有,無,8850000,69341,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟6樓號,26.26,住,,,1081207,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14610000,68106,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟3樓號,26.05,住,,,1081214,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14410000,68479,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟4樓號,26.05,住,,,1080909,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14060000,66249,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟5樓號,26.05,住,,,1080923,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14350000,67615,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟7樓號,26.26,住,,,1081210,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14720000,68618,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟8樓號,26.26,住,,,1081020,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14840000,69178,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟9樓號,26.26,住,,,1081126,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14950000,69690,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟10樓號,26.26,住,,,1081215,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15060000,70203,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟11樓號,26.26,住,,,1081219,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15170000,70716,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟12樓號,26.26,住,,,1090201,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15440000,71975,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟13樓號,26.26,住,,,1090224,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15550000,72487,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟14樓號,26.26,住,,,1090329,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15660000,73000,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟15樓號,26.26,住,,,1090524,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15770000,73513,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟16樓號,26.26,住,,,1090610,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15890000,74072,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟17樓號,26.26,住,,,1090613,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16100000,74156,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟18樓號,26.26,住,,,1081215,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16110000,75098,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟19樓號,26.26,住,,,1090618,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16320000,75169,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟20樓號,26.26,住,,,1090704,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16440000,76636,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟22樓號,26.26,住,,,1090914,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16880000,78687,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟21樓號,26.26,住,,,1090815,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16550000,77149,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B4棟23樓號,29.04,住,,,1090923,土地1建物1車位2,,,05,,,,,3,2,2,有,無,18300000,75259,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟4樓號,26.68,住,,,1080920,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14410000,66311,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟6樓號,26.89,住,,,1080803,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14930000,67987,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟10樓號,26.89,住,,,1080723,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15040000,68488,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟8樓號,26.89,住,,,1080825,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15160000,69035,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟9樓號,26.89,住,,,1080621,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15170000,69080,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟10樓號,26.89,住,,,1080810,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15390000,70082,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟11樓號,26.89,住,,,1080921,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15510000,70628,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟12樓號,26.89,住,,,1080818,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15610000,71084,,,,,,
