,District,MainMaterial,B_area,LivingR,BathR,Price,PropertyType2,log_Price,log_B_area
4025,淡水區,鋼筋混凝土造,33.7,0,1,1660000.0,住宅大樓,14.322328160332725,3.517497837358316
4026,淡水區,鋼筋混凝土造,37.33,0,1,1820000.0,住宅大樓,14.414347059052979,3.6197972929264925
4027,新店區,鋼筋混凝土造,147.13,2,2,14200000.0,住宅大樓,16.46875252257149,4.991316549709856
4028,新店區,鋼筋混凝土造,153.32,2,2,17500000.0,住宅大樓,16.67771143889374,5.032527240512354
4029,新店區,鋼筋混凝土造,58.01,1,1,6200000.0,住宅大樓,15.64005985001532,4.060615409477973
4030,新店區,鋼筋混凝土造,80.46,1,1,5300000.0,住宅大樓,15.483217378522351,4.387760166521642
4031,新店區,鋼骨鋼筋混凝土造,285.53,2,2,30500000.0,住宅大樓,17.23323724157764,5.65434710238478
4032,泰山區,鋼筋混凝土造,134.45,2,2,11250000.0,華廈,16.235878686614704,4.901192382714874
4033,新店區,鋼筋混凝土造,60.32,1,1,6500000.0,住宅大樓,15.687312734865866,4.099663723699701
4034,新店區,鋼筋混凝土造,42.11,1,1,2500000.0,套房,14.73180128983843,3.740285242173836
4035,新店區,鋼筋混凝土造,102.22,2,2,16150000.0,住宅大樓,16.59743060763294,4.627127353340134
4036,深坑區,鋼筋混凝土造,154.61,2,2,12350000.0,華廈,16.32916662103826,5.040905817114504
4037,汐止區,鋼筋混凝土造,84.0,2,2,6980000.0,公寓,15.758559474738556,4.430816798843313
4038,汐止區,鋼筋混凝土造,97.97,2,1,10800000.0,住宅大樓,16.195056692094447,4.584661309356551
4039,汐止區,鋼筋混凝土造,125.23,2,2,10080000.0,住宅大樓,16.126063820607495,4.830152046575941
4040,汐止區,鋼筋混凝土造,145.19,2,2,9700000.0,住宅大樓,16.08763644347361,4.978043229495596
4041,汐止區,鋼筋混凝土造,107.82,2,1,9850000.0,住宅大樓,16.10298201314827,4.680463170023523
4042,汐止區,鋼筋混凝土造,148.67,2,1,12800000.0,住宅大樓,16.364955728889846,5.00172908462526
4043,汐止區,鋼筋混凝土造,77.37,2,2,6200000.0,華廈,15.64005985001532,4.348599108561364
4044,土城區,鋼筋混凝土造,77.0,2,1,4200000.0,公寓,15.250595083253597,4.343805421853684
4045,土城區,鋼筋混凝土造,71.36,1,1,3350000.0,公寓,15.02447090380125,4.267737488271754
4046,土城區,鋼筋混凝土造,160.32,2,2,10500000.0,公寓,16.166885815127753,5.0771718178965
4047,板橋區,鋼筋混凝土造,28.0,1,1,1500000.0,公寓,14.22097566607244,3.332204510175204
4048,土城區,鋼筋混凝土造,118.59,2,2,9000000.0,住宅大樓,16.012735135300492,4.775672165976704
4049,板橋區,加強磚造,71.52,2,1,5200000.0,公寓,15.464169183551656,4.269977130865259
4050,土城區,鋼筋混凝土造,58.7,1,1,4350000.0,公寓,15.285686403064867,4.072439726834051
4051,土城區,鋼筋混凝土造,68.98,1,1,4600000.0,住宅大樓,15.341566861459324,4.233816607508695
4052,板橋區,鋼筋混凝土造,151.73,2,2,23338000.0,住宅大樓,16.96559349134819,5.0221026255371495
4053,板橋區,鋼筋混凝土造,89.64,1,1,7600000.0,公寓,15.84365880525656,4.495801648932726
4054,板橋區,加強磚造,67.2,2,3,14300000.0,透天厝,16.475770095230136,4.207673247529104
4055,土城區,鋼筋混凝土造,124.61,2,2,9300000.0,住宅大樓,16.045524958123483,4.8251888599547765
4056,板橋區,鋼筋混凝土造,67.32,2,1,4300000.0,公寓,15.27412558066379,4.209457369322605
4057,五股區,鋼筋混凝土造,102.61,2,2,5370000.0,華廈,15.496338466485048,4.630935393874117
4058,新莊區,鋼筋混凝土造,112.84,2,1,11500000.0,住宅大樓,16.25785759333348,4.725970886133796
4059,林口區,鋼筋混凝土造,130.78,2,2,8000000.0,住宅大樓,15.89495209964411,4.87351652213313
4060,林口區,鋼筋混凝土造,145.07,2,2,8400000.0,華廈,15.943742263813542,4.977216384550811
4061,林口區,鋼筋混凝土造,85.99,2,1,6700000.0,住宅大樓,15.717618084361195,4.454231010422805
4062,泰山區,鋼筋混凝土造,44.36,1,1,3200000.0,華廈,14.978661367769956,3.7923381624821664
4063,中和區,鋼筋混凝土造,167.97,2,2,11600000.0,住宅大樓,16.266515656076592,5.123785392028911
4064,永和區,鋼筋混凝土造,62.81,1,1,10600000.0,套房,16.176364559082295,4.140114296466289
4065,永和區,鋼筋混凝土造,82.92,2,1,8160000.0,公寓,15.91475472694029,4.417876287567579
4066,永和區,鋼筋混凝土造,103.0,2,1,11680000.0,公寓,16.273388535364354,4.634728988229636
4067,中和區,加強磚造,120.61,2,1,9000000.0,公寓,16.012735135300492,4.792562199595151
4068,中和區,鋼筋混凝土造,125.69,2,2,10900000.0,住宅大樓,16.204273347199372,4.8338185579367465
4069,中和區,鋼筋混凝土造,157.01,2,2,12600000.0,住宅大樓,16.349207371921707,5.0563094975874305
4070,永和區,鋼筋混凝土造,111.42,2,2,16950000.0,住宅大樓,16.645778391790735,4.71330684459267
4071,三重區,鋼筋混凝土造,105.71,2,1,8240000.0,華廈,15.924510901885654,4.660699495780571
4072,淡水區,鋼筋混凝土造,79.7,1,1,3800000.0,公寓,15.150511624696614,4.378269585796169
4073,樹林區,鋼筋混凝土造,110.65,1,1,6850000.0,華廈,15.739759210238407,4.7063720664970585
4074,三峽區,鋼筋混凝土造,118.52,2,2,5400000.0,華廈,15.501909511534503,4.775081722705364
4075,三峽區,鋼筋混凝土造,164.45,0,8,10500000.0,華廈,16.166885815127753,5.102606572635066
4076,樹林區,鋼筋混凝土造,65.77,1,1,3100000.0,住宅大樓,14.946912669455374,4.186163807313259
4077,三峽區,鋼筋混凝土造,130.87,2,2,6500000.0,住宅大樓,15.687312734865866,4.87420446406739
4078,樹林區,鋼筋混凝土造,96.6,1,1,5800000.0,公寓,15.573368475516649,4.570578741218473
4079,土城區,鋼筋混凝土造,37.62,1,1,3250000.0,住宅大樓,14.994165554305921,3.627535823872884
4080,板橋區,鋼筋混凝土造,81.58,2,1,6200000.0,公寓,15.64005985001532,4.401584133889412
4081,板橋區,鋼筋混凝土造,100.11,1,1,9800000.0,公寓,16.0978929436408,4.606269581431392
4082,新莊區,鋼筋混凝土造,122.0,1,2,7000000.0,公寓,15.761420707019587,4.804021044733257
4083,淡水區,鋼筋混凝土造,147.72,0,3,6880000.0,住宅大樓,15.744129209909527,4.995318589984363
4084,淡水區,鋼筋混凝土造,130.16,2,2,9280000.0,住宅大樓,16.043372104762383,4.868764462910782
4085,新店區,鋼筋混凝土造,67.32,2,2,5800000.0,公寓,15.573368475516649,4.209457369322605
4086,新店區,鋼筋混凝土造,100.07,2,1,10760000.0,住宅大樓,16.19134611269791,4.605869941102364
4087,新店區,鋼筋混凝土造,128.3,2,2,14800000.0,住宅大樓,16.510137738734343,4.8543712716215905
4088,新店區,鋼筋混凝土造,107.04,1,1,14800000.0,住宅大樓,16.510137738734343,4.673202596379919
4089,新店區,鋼筋混凝土造,92.82,2,1,9000000.0,公寓,16.012735135300492,4.5306621338130295
4090,三芝區,鋼筋混凝土造,95.76,2,2,1650000.0,華廈,14.316285845876763,4.561845061249718
4091,八里區,鋼筋混凝土造,133.46,2,2,6350000.0,華廈,15.663965370868874,4.893801807475461
4092,八里區,鋼筋混凝土造,107.66,2,1,4500000.0,華廈,15.319587954740548,4.678978113132811
4093,中和區,鋼筋混凝土造,71.5,2,1,6000000.0,公寓,15.60727002719233,4.269697449699962
4094,永和區,鋼筋混凝土造,56.03,1,1,6000000.0,套房,15.60727002719233,4.025887261577193
4095,永和區,鋼筋混凝土造,88.75,2,1,8580000.0,公寓,15.964944471464145,4.485823428355525
4096,鶯歌區,加強磚造,246.75,2,2,7000000.0,透天厝,15.761420707019587,5.508375678313591
4097,中和區,鋼筋混凝土造,198.91,2,2,18500000.0,華廈,16.733281290048552,5.292852461116969
4098,中和區,鋼筋混凝土造,157.92,2,2,11730000.0,住宅大樓,16.27766022062966,5.062088575685172
4099,中和區,見其他登記事項,49.98,1,1,5880000.0,套房,15.58706731987481,3.9116229254068062
4100,三峽區,鋼筋混凝土造,103.38,2,2,5500000.0,住宅大樓,15.520258650202699,4.638411519767893
4101,鶯歌區,鋼筋混凝土造,78.32,2,2,2750000.0,公寓,14.827111469642754,4.360802998222255
4102,板橋區,鋼筋混凝土造,80.66,2,1,5800000.0,公寓,15.573368475516649,4.390242789445222
4103,板橋區,鋼筋混凝土造,181.76,3,2,18000000.0,華廈,16.70588231586044,5.202687135532787
4104,板橋區,加強磚造,76.54,1,1,12200000.0,公寓,16.316946509703484,4.337813479997556
4105,土城區,鋼筋混凝土造,92.73,2,2,8000000.0,華廈,15.89495209964411,4.529692044812134
4106,五股區,鋼筋混凝土造,38.15,1,1,2610000.0,套房,14.774860779298876,3.641525757730466
4107,泰山區,鋼筋混凝土造,180.08,2,2,17250000.0,住宅大樓,16.663322701441643,5.193401196598477
4108,林口區,鋼筋混凝土造,131.13,2,1,7100000.0,住宅大樓,15.775605342011543,4.876189197543333
4109,汐止區,鋼筋混凝土造,64.25,1,1,5400000.0,住宅大樓,15.501909511534503,4.162781723775329
4110,汐止區,鋼筋混凝土造,114.25,2,2,8600000.0,住宅大樓,15.967272761223736,4.738389029774314
4111,淡水區,鋼筋混凝土造,136.04,1,1,6700000.0,公寓,15.717618084361195,4.912948960138995
4112,淡水區,鋼筋混凝土造,83.63,1,1,7900000.0,住宅大樓,15.88237331743725,4.426402307393435
4113,淡水區,鋼筋混凝土造,116.83,2,2,8880000.0,住宅大樓,15.999312114968353,4.760719886729057
4114,淡水區,鋼筋混凝土造,175.15,2,2,7730000.0,住宅大樓,15.860619420563605,5.165642749643496
4115,汐止區,鋼筋混凝土造,138.19,1,2,8500000.0,住宅大樓,15.955576721460545,4.928629549815393
4116,汐止區,鋼筋混凝土造,111.67,2,1,8100000.0,公寓,15.907374619642667,4.7155480934577
4117,汐止區,鋼筋混凝土造,56.73,1,1,5000000.0,住宅大樓,15.424948470398375,4.038303171338476
4118,五股區,鋼筋混凝土造,101.63,2,2,4750000.0,住宅大樓,15.373655176010823,4.621338767149675
4119,三峽區,鋼筋混凝土造,165.21,2,1,10050000.0,住宅大樓,16.12308319246936,5.1072173919425
4120,樹林區,鋼筋混凝土造,79.07,1,1,3980000.0,套房,15.196792377260621,4.3703335360828355
4121,永和區,鋼筋混凝土造,205.49,2,2,24400000.0,華廈,17.01009369026343,5.325397370951779
4122,三重區,鋼筋混凝土造,148.98,2,2,15000000.0,住宅大樓,16.523560759066484,5.00381206874813
4123,三重區,鋼筋混凝土造,20.0,1,1,1600000.0,公寓,14.28551418721001,2.995732273553991
4124,樹林區,鋼筋混凝土造,163.51,2,2,7460000.0,華廈,15.825065972179944,5.096874150546495
4125,樹林區,鋼筋混凝土造,99.52,1,2,4600000.0,華廈,15.341566861459324,4.600358628990869
4126,鶯歌區,鋼筋混凝土造,84.12,2,1,2700000.0,公寓,14.808762330974558,4.432244350834499
4127,中和區,見其他登記事項,108.14,1,1,10800000.0,住宅大樓,16.195056692094447,4.683426683953859
4128,中和區,鋼筋混凝土造,77.76,2,2,6580000.0,公寓,15.6995453033015,4.353627160152183
4129,三重區,鋼筋混凝土造,39.17,1,1,4700000.0,套房,15.363073066680286,3.66791114767774
4130,淡水區,鋼筋混凝土造,239.15,2,2,17200000.0,住宅大樓,16.660419941783683,5.477090970126306
