,District,L_area,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Management,Price
1161,土城區,13.28,住宅大樓,鋼筋混凝土造,115.91,3.0,2.0,2.0,1,11000000.0
1162,土城區,27.55,住宅大樓,鋼筋混凝土造,192.17,4.0,2.0,2.0,1,17950000.0
1163,土城區,4.44,住宅大樓,鋼筋混凝土造,60.41,1.0,1.0,1.0,1,5750000.0
1164,土城區,27.38,華廈,鋼筋混凝土造,108.41,3.0,2.0,2.0,1,8000000.0
1165,土城區,19.41,華廈,鋼筋混凝土造,104.99,3.0,1.0,1.0,1,8200000.0
1166,土城區,10.39,住宅大樓,鋼筋混凝土造,96.1,3.0,2.0,1.0,2,7880000.0
1167,土城區,31.93,公寓,鋼筋混凝土造,103.74,3.0,2.0,1.0,2,9800000.0
1168,土城區,16.43,住宅大樓,鋼筋混凝土造,103.55,3.0,2.0,2.0,1,9850000.0
1169,土城區,19.4,住宅大樓,鋼筋混凝土造,139.11,3.0,2.0,2.0,1,13230000.0
1170,土城區,15.02,住宅大樓,鋼筋混凝土造,144.69,3.0,1.0,1.0,1,10600000.0
1171,土城區,5.09,套房,鋼筋混凝土造,37.29,1.0,1.0,1.0,1,3000000.0
1172,土城區,22.99,公寓,鋼筋混凝土造,89.79,3.0,2.0,1.0,2,6800000.0
1173,土城區,8.5,住宅大樓,鋼筋混凝土造,95.96,3.0,2.0,2.0,1,8000000.0
1174,土城區,21.34,華廈,鋼筋混凝土造,113.12,0.0,0.0,1.0,1,9500000.0
1175,土城區,19.67,公寓,鋼筋混凝土造,77.25,4.0,3.0,2.0,2,5200000.0
1176,土城區,25.33,公寓,鋼筋混凝土造,99.76,3.0,2.0,2.0,2,8200000.0
1177,土城區,11.18,住宅大樓,鋼筋混凝土造,82.82,1.0,1.0,1.0,1,6550000.0
1178,土城區,23.73,公寓,鋼筋混凝土造,90.12,3.0,2.0,1.0,1,7500000.0
1179,土城區,10.35,住宅大樓,鋼筋混凝土造,87.76,2.0,2.0,1.0,1,6590000.0
1180,土城區,27.1,公寓,鋼筋混凝土造,94.38,2.0,2.0,1.0,2,6850000.0
1181,土城區,23.49,公寓,鋼筋混凝土造,92.66,3.0,2.0,1.0,2,7500000.0
1182,土城區,13.36,住宅大樓,鋼筋混凝土造,113.88,3.0,2.0,2.0,1,10300000.0
1183,土城區,33.94,住宅大樓,鋼筋混凝土造,184.37,4.0,2.0,2.0,1,16600000.0
1184,土城區,32.54,公寓,鋼筋混凝土造,87.74,3.0,2.0,1.0,2,7500000.0
1185,土城區,26.6,公寓,鋼筋混凝土造,91.25,3.0,2.0,2.0,2,6880000.0
1186,土城區,8.45,住宅大樓,鋼筋混凝土造,114.81,3.0,2.0,2.0,1,7900000.0
1187,土城區,19.05,華廈,鋼筋混凝土造,94.69,3.0,2.0,2.0,1,7500000.0
1188,土城區,18.31,華廈,鋼筋混凝土造,95.83,3.0,2.0,2.0,2,7000000.0
1189,土城區,20.46,華廈,鋼筋混凝土造,113.71,3.0,2.0,2.0,1,8000000.0
1190,土城區,8.13,住宅大樓,鋼筋混凝土造,65.51,2.0,2.0,1.0,1,6100000.0
1191,土城區,23.6,公寓,鋼筋混凝土造,82.39,3.0,2.0,2.0,2,7200000.0
1192,土城區,9.46,華廈,鋼筋混凝土造,47.1,1.0,1.0,1.0,1,3650000.0
1193,土城區,29.48,華廈,鋼筋混凝土造,143.86,3.0,2.0,2.0,1,10380000.0
1194,土城區,8.31,套房,鋼筋混凝土造,41.97,1.0,1.0,1.0,2,3360000.0
1195,土城區,19.71,華廈,鋼筋混凝土造,109.84,3.0,1.0,1.0,1,7500000.0
1196,土城區,55.52,透天厝,加強磚造,94.5,4.0,2.0,1.0,2,6300000.0
1197,土城區,50.23,公寓,鋼筋混凝土造,123.08,3.0,2.0,2.0,1,8000000.0
1198,土城區,13.84,住宅大樓,鋼筋混凝土造,82.53,2.0,2.0,1.0,1,7000000.0
1199,土城區,13.87,住宅大樓,鋼筋混凝土造,151.16,3.0,2.0,2.0,1,12600000.0
1200,土城區,18.06,華廈,鋼筋混凝土造,97.48,3.0,2.0,2.0,1,7000000.0
1201,土城區,37.16,公寓,鋼筋混凝土造,117.42,3.0,2.0,3.0,2,8880000.0
1202,土城區,25.28,住宅大樓,鋼筋混凝土造,171.63,3.0,2.0,2.0,1,15750000.0
1203,土城區,20.05,住宅大樓,鋼筋混凝土造,145.94,3.0,2.0,2.0,1,11940000.0
1204,土城區,31.09,公寓,鋼筋混凝土造,103.54,3.0,2.0,2.0,2,8900000.0
1205,土城區,11.18,住宅大樓,鋼筋混凝土造,83.54,1.0,1.0,1.0,1,6900000.0
1206,土城區,15.03,住宅大樓,鋼筋混凝土造,81.08,2.0,2.0,1.0,1,5300000.0
1207,土城區,27.76,公寓,鋼筋混凝土造,99.44,5.0,0.0,5.0,2,7300000.0
1208,土城區,23.39,公寓,鋼筋混凝土造,72.32,3.0,2.0,1.0,2,5500000.0
1209,土城區,20.29,華廈,鋼筋混凝土造,110.91,3.0,2.0,2.0,1,10400000.0
1210,土城區,26.47,公寓,鋼筋混凝土造,86.58,3.0,2.0,1.0,2,6000000.0
1211,土城區,19.86,公寓,鋼筋混凝土造,93.16,3.0,2.0,2.0,2,8080000.0
1212,土城區,7.9,住宅大樓,鋼筋混凝土造,65.23,2.0,1.0,1.0,1,6100000.0
1213,土城區,7.99,住宅大樓,鋼筋混凝土造,130.99,4.0,2.0,2.0,1,12000000.0
1214,土城區,20.44,公寓,鋼筋混凝土造,70.03,3.0,2.0,1.0,2,5030000.0
1215,土城區,29.6,公寓,鋼筋混凝土造,105.12,3.0,2.0,3.0,2,8650000.0
1216,土城區,16.86,住宅大樓,鋼筋混凝土造,149.42,3.0,1.0,2.0,1,11000000.0
1217,土城區,21.03,住宅大樓,鋼筋混凝土造,114.2,3.0,2.0,2.0,1,7500000.0
1218,新店區,34.98,公寓,鋼筋混凝土造,111.3,3.0,2.0,2.0,2,8050000.0
1219,新店區,9.45,住宅大樓,鋼筋混凝土造,139.39,3.0,2.0,2.0,1,11600000.0
1220,新店區,28.38,公寓,鋼筋混凝土造,93.66,3.0,2.0,2.0,2,12350000.0
1221,新店區,22.07,公寓,鋼筋混凝土造,67.84,3.0,2.0,2.0,2,5500000.0
1222,新店區,20.78,公寓,鋼筋混凝土造,75.82,3.0,2.0,1.0,1,9250000.0
1225,新店區,13.43,華廈,鋼筋混凝土造,74.01,2.0,2.0,1.0,1,5750000.0
1226,新店區,30.53,公寓,鋼筋混凝土造,56.02,3.0,2.0,1.0,2,3920000.0
1227,新店區,17.12,住宅大樓,鋼筋混凝土造,107.98,3.0,2.0,2.0,2,10500000.0
1228,新店區,13.78,住宅大樓,鋼筋混凝土造,97.85,3.0,2.0,2.0,1,7600000.0
1229,新店區,5.96,華廈,鋼筋混凝土造,62.4,2.0,1.0,1.0,1,7580000.0
1230,新店區,24.53,華廈,鋼筋混凝土造,121.55,3.0,2.0,2.0,1,10200000.0
1231,新店區,13.78,住宅大樓,鋼筋混凝土造,111.32,3.0,2.0,2.0,1,8300000.0
1232,新店區,17.72,住宅大樓,鋼骨鋼筋混凝土造,208.52,3.0,2.0,2.0,1,25850000.0
1233,新店區,30.65,公寓,鋼筋混凝土造,71.1,3.0,2.0,1.0,2,8100000.0
1234,新店區,14.45,住宅大樓,鋼筋混凝土造,96.18,3.0,2.0,1.0,1,6880000.0
1235,新店區,41.33,公寓,鋼筋混凝土造,112.32,3.0,2.0,1.0,2,12000000.0
1236,新店區,28.61,公寓,鋼筋混凝土造,110.29,6.0,1.0,5.0,2,14500000.0
1237,新店區,25.07,公寓,鋼筋混凝土造,85.6,3.0,2.0,2.0,2,6700000.0
1238,新店區,8.04,住宅大樓,鋼筋混凝土造,70.4,2.0,1.0,1.0,1,8850000.0
1239,新店區,12.09,住宅大樓,鋼筋混凝土造,74.66,2.0,2.0,1.0,1,6000000.0
1240,新店區,14.22,住宅大樓,鋼筋混凝土造,111.83,2.0,2.0,1.0,1,11800000.0
1241,新店區,5.98,套房,鋼筋混凝土造,50.65,1.0,1.0,1.0,1,6350000.0
1242,新店區,13.72,住宅大樓,鋼筋混凝土造,105.61,3.0,1.0,2.0,1,10880000.0
1243,新店區,9.97,住宅大樓,鋼筋混凝土造,76.3,2.0,1.0,1.0,1,8400000.0
1244,新店區,34.93,公寓,鋼筋混凝土造,116.87,3.0,2.0,2.0,2,12500000.0
1245,新店區,21.0,華廈,鋼筋混凝土造,106.48,3.0,2.0,2.0,2,9660000.0
1246,新店區,10.92,住宅大樓,鋼筋混凝土造,92.55,2.0,1.0,1.0,1,12450000.0
1247,新店區,20.07,公寓,鋼筋混凝土造,76.51,4.0,2.0,2.0,2,5600000.0
1248,新店區,8.17,住宅大樓,鋼筋混凝土造,127.28,2.0,2.0,1.0,1,13920000.0
1249,新店區,37.09,公寓,鋼筋混凝土造,81.14,3.0,2.0,1.0,2,6300000.0
1250,新店區,14.45,住宅大樓,鋼筋混凝土造,94.55,1.0,2.0,1.0,1,6800000.0
1251,新店區,12.54,住宅大樓,鋼筋混凝土造,107.24,2.0,2.0,1.0,1,8800000.0
1252,新店區,21.55,公寓,鋼筋混凝土造,79.15,3.0,2.0,1.0,2,9500000.0
1253,新店區,18.53,華廈,鋼筋混凝土造,101.2,3.0,2.0,2.0,1,7350000.0
1254,新店區,24.93,住宅大樓,鋼骨混凝土造,136.46,3.0,2.0,2.0,1,10080000.0
1255,新店區,16.87,住宅大樓,鋼筋混凝土造,131.08,3.0,2.0,1.0,1,11300000.0
1256,新店區,14.09,住宅大樓,鋼筋混凝土造,67.72,2.0,2.0,1.0,1,5450000.0
1257,新店區,38.96,公寓,鋼筋混凝土造,89.93,3.0,2.0,1.0,2,10800000.0
1258,新店區,17.55,華廈,鋼筋混凝土造,74.73,3.0,3.0,1.0,1,8580000.0
1259,新店區,34.68,公寓,鋼筋混凝土造,111.23,3.0,2.0,2.0,1,12520000.0
1260,新店區,12.54,公寓,鋼筋混凝土造,65.12,2.0,2.0,1.0,2,7330000.0
1261,新店區,27.86,公寓,鋼筋混凝土造,69.64,3.0,2.0,1.0,2,6430000.0
1262,新店區,13.5,住宅大樓,鋼筋混凝土造,86.97,3.0,2.0,2.0,1,6950000.0
1263,新店區,28.6,公寓,鋼筋混凝土造,96.19,3.0,2.0,1.0,2,10300000.0
1264,新店區,8.25,華廈,鋼筋混凝土造,44.67,0.0,0.0,0.0,1,5670000.0
1265,新店區,54.14,住宅大樓,鋼筋混凝土造,453.67,5.0,2.0,2.0,1,46000000.0
1266,新店區,35.51,公寓,加強磚造,111.33,3.0,2.0,2.0,2,14750000.0
1267,新店區,50.42,公寓,鋼筋混凝土造,132.54,3.0,1.0,2.0,2,15200000.0
1268,新店區,12.74,住宅大樓,鋼筋混凝土造,98.43,2.0,2.0,1.0,1,11000000.0
1269,新店區,12.68,住宅大樓,鋼筋混凝土造,81.46,2.0,2.0,1.0,1,5800000.0
1270,新店區,197.13,公寓,鋼筋混凝土造,175.97,4.0,3.0,3.0,1,18000000.0
1271,新店區,26.52,公寓,鋼筋混凝土造,91.65,3.0,2.0,2.0,2,6300000.0
1272,新店區,14.16,住宅大樓,鋼筋混凝土造,110.97,3.0,2.0,2.0,2,8390000.0
1273,新店區,5.32,住宅大樓,鋼筋混凝土造,46.52,1.0,1.0,1.0,1,5600000.0
1274,新店區,6.65,住宅大樓,鋼筋混凝土造,49.17,2.0,1.0,1.0,1,4500000.0
1275,新店區,21.89,公寓,鋼筋混凝土造,73.91,3.0,2.0,1.0,2,9000000.0
1276,新店區,37.15,公寓,加強磚造,82.94,4.0,1.0,1.0,2,7600000.0
1277,新店區,37.93,公寓,鋼筋混凝土造,156.72,3.0,1.0,1.0,2,13550000.0
1278,新店區,11.3,住宅大樓,鋼筋混凝土造,73.35,2.0,1.0,1.0,1,6230000.0
1279,新店區,22.92,住宅大樓,鋼筋混凝土造,143.41,4.0,2.0,2.0,1,12700000.0
1280,新店區,29.82,公寓,鋼筋混凝土造,101.16,3.0,2.0,1.0,2,8800000.0
1281,新店區,5.32,住宅大樓,鋼筋混凝土造,46.52,2.0,1.0,1.0,1,5600000.0
1282,新店區,32.73,公寓,鋼筋混凝土造,109.82,3.0,2.0,2.0,2,13300000.0
1283,新店區,174.45,公寓,鋼筋混凝土造,164.92,2.0,2.0,1.0,2,14800000.0
1284,新店區,32.56,公寓,鋼筋混凝土造,93.65,3.0,2.0,2.0,2,11180000.0
1285,新店區,14.15,住宅大樓,鋼筋混凝土造,139.02,3.0,2.0,2.0,1,17000000.0
1286,新店區,38.35,公寓,加強磚造,106.12,3.0,2.0,2.0,2,12200000.0
1287,新店區,2.95,住宅大樓,鋼筋混凝土造,57.24,1.0,1.0,1.0,1,6930000.0
1288,新店區,27.39,華廈,鋼筋混凝土造,149.32,3.0,2.0,2.0,1,11600000.0
1289,新店區,16.18,華廈,鋼筋混凝土造,108.86,3.0,1.0,2.0,1,10900000.0
1290,新店區,28.71,公寓,鋼筋混凝土造,134.48,6.0,0.0,6.0,2,13400000.0
1291,新店區,14.42,住宅大樓,鋼筋混凝土造,96.55,3.0,1.0,2.0,1,7009512.0
1292,新店區,23.95,公寓,鋼筋混凝土造,72.0,3.0,2.0,2.0,2,7000000.0
1293,新店區,24.6,住宅大樓,鋼筋混凝土造,160.54,4.0,2.0,2.0,1,17000000.0
1294,新店區,12.54,住宅大樓,鋼筋混凝土造,96.17,2.0,1.0,1.0,1,10330000.0
1295,新店區,7.56,住宅大樓,鋼筋混凝土造,58.01,2.0,1.0,1.0,1,6330000.0
1296,新店區,39.02,公寓,加強磚造,100.74,3.0,2.0,1.0,2,11200000.0
1297,新店區,24.02,公寓,鋼筋混凝土造,96.22,3.0,2.0,2.0,2,10170000.0
1298,新店區,23.34,住宅大樓,鋼筋混凝土造,140.22,2.0,1.0,2.0,1,10000000.0
1299,新店區,25.07,公寓,鋼筋混凝土造,85.6,3.0,2.0,1.0,2,6500000.0
1300,新店區,20.92,住宅大樓,鋼筋混凝土造,175.42,3.0,2.0,2.0,1,22900000.0
1301,新店區,23.39,公寓,鋼筋混凝土造,84.66,3.0,2.0,2.0,1,10300000.0
1302,新店區,7.38,住宅大樓,鋼筋混凝土造,136.2,3.0,2.0,2.0,1,16200000.0
1303,新店區,2.05,住宅大樓,鋼筋混凝土造,24.35,1.0,1.0,1.0,1,2500000.0
1304,新店區,23.68,公寓,鋼筋混凝土造,89.79,3.0,2.0,1.0,2,10800000.0
1305,新店區,28.59,公寓,鋼筋混凝土造,93.86,3.0,2.0,1.0,2,6800000.0
1306,新店區,30.65,公寓,鋼筋混凝土造,89.87,2.0,2.0,1.0,2,6500000.0
1307,新店區,12.32,套房,鋼筋混凝土造,67.43,1.0,2.0,1.0,1,5050000.0
1308,新店區,17.99,華廈,鋼筋混凝土造,128.42,3.0,2.0,2.0,1,10500000.0
1309,新店區,17.19,華廈,鋼筋混凝土造,101.26,3.0,2.0,2.0,1,10300000.0
1310,新店區,9.9,住宅大樓,鋼筋混凝土造,170.27,3.0,2.0,2.0,1,20000000.0
1311,新店區,26.97,住宅大樓,鋼筋混凝土造,160.73,3.0,2.0,2.0,1,16560000.0
1312,新店區,5.09,套房,鋼筋混凝土造,55.18,1.0,1.0,1.0,1,6250000.0
1313,新店區,22.05,公寓,鋼筋混凝土造,82.2,3.0,2.0,2.0,2,8500000.0
1314,新店區,15.62,住宅大樓,鋼筋混凝土造,189.48,4.0,1.0,2.0,1,14600000.0
1315,新店區,33.26,公寓,鋼筋混凝土造,96.88,4.0,3.0,2.0,2,10000000.0
1316,新店區,9.55,住宅大樓,鋼骨混凝土造,138.76,4.0,2.0,2.0,1,17000000.0
1317,新店區,13.59,住宅大樓,鋼骨鋼筋混凝土造,139.81,3.0,2.0,2.0,1,16680000.0
1318,新店區,28.57,住宅大樓,鋼筋混凝土造,237.01,4.0,2.0,3.0,1,31680000.0
1319,新店區,10.83,住宅大樓,鋼筋混凝土造,64.47,2.0,1.0,1.0,1,6600000.0
1321,新店區,163.22,透天厝,鋼筋混凝土造,97.68,3.0,2.0,2.0,1,9800000.0
1322,新店區,25.84,公寓,鋼筋混凝土造,66.9,2.0,2.0,1.0,2,6220000.0
1323,新店區,34.18,公寓,鋼筋混凝土造,110.61,3.0,2.0,2.0,2,13500000.0
1324,新店區,12.39,住宅大樓,鋼筋混凝土造,77.79,2.0,2.0,1.0,1,6300000.0
1325,新店區,26.97,住宅大樓,鋼筋混凝土造,161.02,3.0,2.0,2.0,1,13900000.0
1326,新店區,10.58,套房,鋼筋混凝土造,48.02,1.0,1.0,1.0,2,3950000.0
1327,新店區,15.57,住宅大樓,鋼筋混凝土造,138.28,3.0,2.0,1.0,1,9800000.0
1328,新店區,15.83,住宅大樓,鋼筋混凝土造,101.08,2.0,2.0,1.0,1,7030000.0
1329,新店區,32.84,公寓,鋼筋混凝土造,109.62,3.0,2.0,1.0,2,14500000.0
1330,新店區,34.64,公寓,加強磚造,100.74,3.0,2.0,1.0,2,9800000.0
1331,新店區,6.59,住宅大樓,鋼筋混凝土造,55.65,1.0,1.0,1.0,1,7080000.0
1332,新店區,14.22,住宅大樓,鋼筋混凝土造,111.64,2.0,1.0,1.0,1,12300000.0
1333,新店區,20.61,住宅大樓,鋼筋混凝土造,205.68,4.0,2.0,2.0,1,24800000.0
1334,新店區,25.61,住宅大樓,鋼筋混凝土造,199.26,4.0,2.0,2.0,1,18880000.0
1335,新店區,26.64,華廈,鋼筋混凝土造,155.48,3.0,2.0,2.0,1,18800000.0
1336,新店區,176.92,公寓,鋼筋混凝土造,146.32,5.0,2.0,3.0,1,13000000.0
1338,新店區,33.07,公寓,鋼筋混凝土造,99.14,3.0,2.0,1.0,2,10700000.0
1339,新店區,9.18,住宅大樓,鋼筋混凝土造,117.06,3.0,2.0,2.0,1,14880000.0
1340,新店區,23.24,住宅大樓,鋼筋混凝土造,162.79,3.0,2.0,2.0,1,22000000.0
1341,新店區,4.07,套房,鋼筋混凝土造,24.83,0.0,0.0,0.0,1,1800000.0
1342,新店區,13.99,華廈,鋼筋混凝土造,107.56,3.0,2.0,1.0,1,10000000.0
1344,新店區,22.25,住宅大樓,鋼筋混凝土造,224.6,3.0,2.0,2.0,1,28000000.0
1345,新店區,21.75,住宅大樓,鋼筋混凝土造,94.87,3.0,2.0,1.0,1,11800000.0
1346,新店區,16.24,華廈,鋼筋混凝土造,87.9,3.0,1.0,1.0,1,10500000.0
1347,新店區,3.57,住宅大樓,鋼筋混凝土造,49.09,2.0,1.0,1.0,1,6300000.0
1348,新店區,19.56,住宅大樓,鋼筋混凝土造,109.14,3.0,2.0,2.0,1,13200000.0
1349,新店區,4.07,套房,鋼筋混凝土造,24.83,0.0,0.0,1.0,1,1820000.0
1350,新店區,30.94,公寓,鋼筋混凝土造,93.75,3.0,2.0,1.0,2,11650000.0
1351,新店區,14.52,住宅大樓,鋼筋混凝土造,126.3,3.0,2.0,2.0,1,14280000.0
1352,新店區,20.61,住宅大樓,鋼筋混凝土造,205.68,4.0,2.0,2.0,1,22880000.0
1353,新店區,37.29,公寓,鋼筋混凝土造,86.58,3.0,2.0,2.0,2,8400000.0
1354,新店區,15.03,住宅大樓,鋼筋混凝土造,115.03,3.0,2.0,2.0,1,11500000.0
1355,新店區,15.26,住宅大樓,鋼筋混凝土造,66.5,2.0,2.0,1.0,1,5400000.0
1356,新店區,12.83,住宅大樓,鋼筋混凝土造,100.64,3.0,2.0,1.0,1,8400000.0
1357,新店區,38.76,公寓,加強磚造,103.1,3.0,2.0,1.0,2,9800000.0
1358,新店區,8.95,住宅大樓,鋼筋混凝土造,58.43,1.0,1.0,1.0,1,4200000.0
1359,新店區,12.68,住宅大樓,鋼筋混凝土造,90.54,3.0,1.0,1.0,1,7500000.0
1360,新店區,7.89,住宅大樓,鋼筋混凝土造,113.87,2.0,1.0,1.0,1,10100000.0
1361,新店區,25.24,住宅大樓,鋼筋混凝土造,144.03,2.0,2.0,2.0,2,19320000.0
1362,新店區,4.95,住宅大樓,鋼筋混凝土造,42.55,1.0,1.0,1.0,1,4560000.0
1363,新店區,7.68,住宅大樓,鋼筋混凝土造,94.85,2.0,2.0,1.0,1,7000000.0
1364,新店區,23.23,住宅大樓,鋼筋混凝土造,172.37,4.0,2.0,2.0,1,14500000.0
1365,新店區,26.29,公寓,鋼筋混凝土造,90.84,3.0,2.0,2.0,2,11250000.0
1366,新店區,31.09,公寓,鋼筋混凝土造,95.16,1.0,1.0,1.0,2,9500000.0
1367,新店區,12.12,住宅大樓,鋼筋混凝土造,158.04,4.0,2.0,2.0,1,19880000.0
1369,新店區,406.74,透天厝,鋼筋混凝土造,216.77,4.0,2.0,2.0,1,18000000.0
1370,新店區,31.21,公寓,鋼筋混凝土造,105.84,3.0,2.0,2.0,2,11650000.0
1371,新店區,17.68,公寓,鋼筋混凝土造,79.3,5.0,0.0,5.0,2,5500000.0
1372,新店區,36.39,住宅大樓,鋼筋混凝土造,184.07,3.0,2.0,2.0,1,14500000.0
1374,新店區,26.72,公寓,鋼筋混凝土造,95.75,3.0,2.0,2.0,2,12580000.0
1375,新店區,34.84,公寓,加強磚造,80.51,3.0,2.0,1.0,2,8000000.0
1376,新店區,29.06,住宅大樓,鋼筋混凝土造,240.49,4.0,2.0,2.0,1,24800000.0
1377,新店區,17.3,住宅大樓,鋼筋混凝土造,153.51,3.0,1.0,2.0,1,12000000.0
1378,新店區,11.92,住宅大樓,鋼筋混凝土造,104.61,3.0,2.0,2.0,1,8600000.0
1379,新店區,9.97,住宅大樓,鋼筋混凝土造,76.3,2.0,1.0,1.0,1,8550000.0
1380,新店區,10.74,華廈,鋼筋混凝土造,59.27,2.0,1.0,1.0,2,4650000.0
1381,新店區,10.99,華廈,鋼筋混凝土造,57.06,2.0,1.0,1.0,1,5600000.0
1382,新店區,10.58,住宅大樓,鋼筋混凝土造,81.01,2.0,1.0,1.0,1,8750000.0
1383,新店區,157.87,公寓,鋼筋混凝土造,128.48,3.0,2.0,3.0,1,16200000.0
1384,新店區,18.53,華廈,鋼筋混凝土造,101.7,2.0,1.0,1.0,1,7200000.0
1385,新店區,4.07,住宅大樓,鋼筋混凝土造,24.83,1.0,1.0,1.0,1,1800000.0
1386,新店區,14.65,華廈,鋼筋混凝土造,68.61,2.0,2.0,1.0,1,4900000.0
1387,新店區,16.26,華廈,鋼筋混凝土造,88.81,2.0,2.0,1.0,1,6500000.0
1388,新店區,18.46,住宅大樓,鋼筋混凝土造,121.52,3.0,2.0,2.0,1,12280000.0
1389,新店區,8.77,住宅大樓,鋼筋混凝土造,70.61,2.0,2.0,1.0,1,6700000.0
1390,新店區,10.41,華廈,鋼筋混凝土造,56.09,2.0,1.0,2.0,2,4500000.0
1391,新店區,38.28,住宅大樓,鋼筋混凝土造,147.13,3.0,2.0,2.0,1,14200000.0
1392,新店區,20.16,住宅大樓,鋼筋混凝土造,153.32,4.0,2.0,2.0,1,17500000.0
1393,新店區,7.56,住宅大樓,鋼筋混凝土造,58.01,2.0,1.0,1.0,1,6200000.0
1394,新店區,25.57,住宅大樓,鋼骨鋼筋混凝土造,285.53,4.0,2.0,2.0,1,30500000.0
1395,新店區,6.4,住宅大樓,鋼筋混凝土造,60.32,2.0,1.0,1.0,2,6500000.0
1396,新店區,30.23,公寓,鋼筋混凝土造,67.32,5.0,2.0,2.0,2,5800000.0
1397,新店區,15.07,住宅大樓,鋼筋混凝土造,100.07,3.0,2.0,1.0,1,10760000.0
1398,新店區,11.45,住宅大樓,鋼筋混凝土造,128.3,4.0,2.0,2.0,1,14800000.0
1399,新店區,35.19,公寓,鋼筋混凝土造,92.82,3.0,2.0,1.0,2,9000000.0
1400,新店區,8.92,住宅大樓,鋼筋混凝土造,70.12,2.0,2.0,1.0,1,5230000.0
1401,新店區,9.98,住宅大樓,鋼筋混凝土造,100.06,3.0,2.0,2.0,1,11700000.0
1402,新店區,12.09,華廈,鋼筋混凝土造,74.66,2.0,1.0,1.0,1,7300000.0
1403,新店區,11.54,住宅大樓,鋼筋混凝土造,105.31,2.0,2.0,2.0,1,13200000.0
1404,新店區,29.47,公寓,鋼筋混凝土造,87.51,3.0,2.0,2.0,2,6700000.0
1405,新店區,35.08,住宅大樓,鋼筋混凝土造,256.47,4.0,2.0,2.0,1,24000000.0
1406,新店區,17.96,住宅大樓,鋼筋混凝土造,145.87,3.0,2.0,2.0,1,11900000.0
1407,新店區,21.83,住宅大樓,鋼骨混凝土造,321.22,4.0,1.0,2.0,1,32000000.0
1408,新店區,13.93,住宅大樓,鋼筋混凝土造,116.66,3.0,1.0,2.0,1,10500000.0
1409,新店區,15.43,住宅大樓,鋼筋混凝土造,147.13,3.0,2.0,2.0,1,18800000.0
1410,新店區,16.07,住宅大樓,鋼筋混凝土造,139.26,3.0,2.0,2.0,1,17800000.0
1411,新店區,41.86,公寓,鋼筋混凝土造,105.81,3.0,2.0,2.0,2,12500000.0
1412,新店區,21.18,住宅大樓,鋼筋混凝土造,170.83,3.0,2.0,2.0,1,16350000.0
1413,新店區,36.56,公寓,鋼筋混凝土造,101.89,4.0,2.0,2.0,2,9500000.0
1414,新店區,26.63,公寓,鋼筋混凝土造,94.91,3.0,2.0,1.0,2,11100000.0
1415,新店區,34.34,公寓,鋼筋混凝土造,114.08,3.0,2.0,2.0,2,15008888.0
1416,新店區,12.54,住宅大樓,鋼筋混凝土造,96.17,2.0,1.0,1.0,1,9950000.0
1417,新店區,10.58,住宅大樓,鋼筋混凝土造,81.01,2.0,1.0,1.0,1,8720000.0
1418,新店區,31.3,公寓,鋼筋混凝土造,95.8,3.0,1.0,2.0,2,10300000.0
1419,新店區,10.06,住宅大樓,鋼筋混凝土造,103.76,3.0,1.0,1.0,1,12000000.0
1420,新店區,9.45,住宅大樓,鋼筋混凝土造,139.02,3.0,2.0,2.0,1,12000000.0
1421,新店區,25.61,公寓,鋼筋混凝土造,82.35,5.0,0.0,5.0,2,8500000.0
1422,新店區,9.97,住宅大樓,鋼筋混凝土造,76.3,2.0,1.0,1.0,1,8430000.0
1423,新店區,51.21,公寓,鋼筋混凝土造,93.95,3.0,2.0,1.0,2,12000000.0
1424,新店區,31.45,公寓,鋼筋混凝土造,115.16,3.0,2.0,2.0,2,13000000.0
1425,新店區,2.98,住宅大樓,鋼筋混凝土造,31.2,1.0,1.0,1.0,1,3550000.0
1426,新店區,8.45,公寓,鋼筋混凝土造,32.93,3.0,2.0,1.0,2,2500000.0
1427,新店區,8.45,公寓,鋼筋混凝土造,32.93,3.0,2.0,1.0,2,2500000.0
1428,新店區,8.45,公寓,鋼筋混凝土造,32.93,3.0,2.0,1.0,2,2500000.0
1429,新店區,10.25,住宅大樓,鋼筋混凝土造,150.07,2.0,2.0,1.0,1,17800000.0
1430,新店區,16.35,公寓,鋼筋混凝土造,73.43,2.0,1.0,1.0,2,9880000.0
1431,新店區,8.79,住宅大樓,鋼筋混凝土造,95.73,2.0,2.0,1.0,1,7000000.0
1432,新店區,30.04,住宅大樓,鋼筋混凝土造,114.72,3.0,2.0,2.0,1,10250000.0
1433,新店區,11.92,住宅大樓,鋼筋混凝土造,93.44,2.0,1.0,1.0,1,9000000.0
1434,新店區,18.24,住宅大樓,鋼筋混凝土造,140.93,3.0,2.0,2.0,2,13300000.0
1435,新店區,20.82,住宅大樓,鋼筋混凝土造,116.06,2.0,2.0,2.0,1,10250000.0
1436,新店區,28.64,住宅大樓,鋼筋混凝土造,242.62,4.0,2.0,2.0,1,32000000.0
1437,新店區,8.01,住宅大樓,鋼筋混凝土造,116.24,2.0,1.0,1.0,1,12200000.0
1438,新店區,12.54,住宅大樓,鋼筋混凝土造,96.17,2.0,1.0,1.0,1,10300000.0
